Age,Attrition,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
56,0,1255,Maternity,1,2,Life Sciences,1,1,Female,90,3,1,Other,1,Married,2066,2,No,22,4,4,80,1,5,3,4,3,2,1,0
47,0,359,Maternity,2,4,Medical,1,1,Female,82,3,4,Administrative,3,Married,17169,3,No,19,3,2,80,2,26,2,4,20,17,5,6
24,0,1476,Cardiology,4,1,Medical,1,4,Female,42,3,2,Nurse,3,Married,4162,1,Yes,12,3,3,80,2,5,3,3,5,4,0,3
32,0,601,Cardiology,7,5,Marketing,1,4,Male,97,3,2,Nurse,4,Married,9204,4,No,12,3,3,80,1,7,3,2,4,3,0,3
34,0,401,Maternity,1,3,Life Sciences,1,4,Female,86,2,1,Nurse,2,Married,3294,5,No,17,3,1,80,1,7,2,2,5,4,0,2
41,0,1283,Maternity,5,5,Medical,1,2,Male,90,4,1,Other,3,Married,2127,2,Yes,12,3,1,80,0,7,5,2,4,2,0,3
40,0,663,Maternity,9,4,Other,1,3,Male,81,3,2,Nurse,3,Divorced,3975,3,No,11,3,3,80,2,11,2,4,8,7,0,7
31,0,326,Cardiology,8,2,Life Sciences,1,1,Male,31,3,3,Nurse,4,Divorced,10793,1,No,18,3,1,80,1,13,5,3,13,7,9,9
46,0,377,Cardiology,9,3,Marketing,1,1,Male,52,3,3,Nurse,4,Divorced,10096,4,No,11,3,1,80,1,28,1,4,7,7,4,3
39,1,592,Maternity,2,3,Life Sciences,1,1,Female,54,2,1,Nurse,1,Single,3646,2,Yes,23,4,2,80,0,11,2,4,1,0,0,0
31,0,1445,Neurology,1,5,Life Sciences,1,3,Female,100,4,3,Therapist,2,Single,7446,1,No,11,3,1,80,0,10,2,3,10,8,4,7
45,0,1038,Maternity,20,3,Medical,1,2,Male,95,1,3,Nurse,1,Divorced,10851,2,Yes,18,3,2,80,1,24,2,3,7,7,0,7
31,0,1398,Neurology,8,2,Medical,1,4,Female,96,4,1,Other,2,Single,2109,9,No,18,3,4,80,0,8,3,3,3,2,0,2
31,1,523,Maternity,2,3,Life Sciences,1,2,Male,94,3,1,Nurse,4,Married,3722,6,Yes,13,3,3,80,1,7,2,1,2,2,2,2
45,0,1448,Maternity,29,3,Technical Degree,1,2,Male,55,3,3,Therapist,4,Married,9380,4,Yes,18,3,4,80,2,10,4,4,3,1,1,2
48,0,1221,Cardiology,7,3,Marketing,1,3,Male,96,3,2,Nurse,1,Divorced,5486,4,No,11,3,1,80,3,15,3,3,2,2,2,2
34,0,1107,Neurology,9,4,Technical Degree,1,1,Female,52,3,1,Other,3,Married,2742,1,No,15,3,4,80,0,2,0,3,2,2,2,2
40,0,218,Maternity,8,1,Medical,1,4,Male,55,2,3,Administrative,2,Divorced,13757,2,No,11,3,3,80,1,16,5,3,9,8,4,8
28,0,866,Cardiology,5,3,Medical,1,4,Male,84,3,2,Nurse,1,Single,8463,0,No,18,3,4,80,0,6,4,3,5,4,1,3
44,0,981,Maternity,5,3,Life Sciences,1,3,Male,90,2,1,Nurse,3,Single,3162,3,No,14,3,4,80,0,7,5,3,5,2,0,3
53,0,447,Maternity,2,3,Medical,1,4,Male,39,4,4,Administrative,2,Single,16598,4,No,12,3,2,80,0,35,2,2,9,8,8,8
49,0,1495,Maternity,5,4,Technical Degree,1,1,Male,96,3,2,Nurse,3,Married,6651,2,No,14,3,2,80,1,20,0,2,3,2,1,2
40,0,896,Maternity,2,3,Medical,1,3,Male,68,3,1,Other,3,Divorced,2345,2,No,14,3,3,80,1,8,3,4,3,1,1,2
44,0,1467,Maternity,20,3,Life Sciences,1,4,Male,49,3,1,Other,2,Single,3420,1,No,13,3,3,80,0,6,3,2,5,2,1,3
33,0,430,Cardiology,7,3,Medical,1,4,Male,54,3,2,Nurse,1,Married,4373,0,No,14,3,1,80,2,5,2,3,4,3,0,3
34,0,1326,Cardiology,3,3,Other,1,4,Male,81,1,2,Nurse,1,Single,4759,3,No,18,3,4,80,0,15,2,3,13,9,3,12
30,0,1358,Cardiology,16,1,Life Sciences,1,4,Male,96,3,2,Nurse,3,Married,5301,8,No,15,3,3,80,2,4,2,2,2,1,2,2
42,0,748,Maternity,9,2,Medical,1,1,Female,74,3,1,Nurse,4,Single,3673,1,No,13,3,3,80,0,12,3,3,12,9,5,8
44,0,383,Cardiology,1,5,Marketing,1,1,Female,79,3,2,Nurse,3,Married,4768,7,No,12,3,3,80,1,11,4,2,1,0,0,0
30,0,990,Maternity,7,3,Technical Degree,1,3,Male,64,3,1,Other,3,Divorced,1274,1,No,13,3,2,80,2,1,2,2,1,0,0,0
57,0,405,Maternity,1,2,Life Sciences,1,2,Male,93,4,2,Other,3,Married,4900,0,No,24,4,1,80,1,13,2,2,12,9,2,8
49,0,1490,Maternity,7,4,Life Sciences,1,3,Male,35,3,3,Nurse,2,Divorced,10466,3,No,14,3,2,80,2,29,3,3,8,7,0,7
34,0,829,Maternity,15,3,Medical,1,2,Male,71,3,4,Administrative,1,Divorced,17007,7,No,14,3,4,80,2,16,3,2,14,8,6,9
28,0,1496,Cardiology,1,3,Technical Degree,1,1,Male,92,3,1,Other,3,Married,2909,3,No,15,3,4,80,1,5,3,4,3,2,1,2
29,1,115,Cardiology,13,3,Technical Degree,1,1,Female,51,3,2,Nurse,2,Single,5765,5,No,11,3,1,80,0,7,4,1,5,3,0,0
34,1,790,Cardiology,24,4,Medical,1,1,Female,40,2,2,Nurse,2,Single,4599,0,Yes,23,4,3,80,0,16,2,4,15,9,10,10
35,0,660,Cardiology,7,1,Life Sciences,1,4,Male,76,3,1,Other,3,Married,2404,1,No,13,3,1,80,1,1,3,3,1,0,0,0
24,1,381,Maternity,9,3,Medical,1,2,Male,89,3,1,Nurse,1,Single,3172,2,Yes,11,3,3,80,0,4,2,2,0,0,0,0
24,0,830,Cardiology,13,2,Life Sciences,1,4,Female,78,3,1,Other,2,Married,2033,1,No,13,3,3,80,1,1,2,3,1,0,0,0
44,0,1193,Neurology,2,1,Medical,1,2,Male,86,3,3,Therapist,3,Single,10209,5,Yes,18,3,2,80,0,16,2,2,2,2,2,2
29,0,1246,Cardiology,19,3,Life Sciences,1,3,Male,77,2,2,Nurse,3,Divorced,8620,1,No,14,3,3,80,2,10,3,3,10,7,0,4
30,0,330,Neurology,1,3,Life Sciences,1,3,Male,46,3,1,Other,3,Divorced,2064,0,No,21,4,1,80,1,6,3,4,5,3,1,3
55,0,1229,Maternity,4,4,Life Sciences,1,4,Male,30,3,2,Nurse,3,Married,4035,0,Yes,16,3,2,80,0,4,2,3,3,2,1,2
33,0,1099,Maternity,4,4,Medical,1,1,Female,82,2,1,Nurse,2,Married,3838,8,No,11,3,4,80,0,8,5,3,5,4,0,2
47,0,571,Cardiology,14,3,Medical,1,3,Female,78,3,2,Nurse,3,Married,4591,3,Yes,17,3,3,80,1,11,4,2,5,4,1,2
28,1,289,Maternity,2,2,Medical,1,3,Male,38,2,1,Nurse,1,Single,2561,7,No,11,3,3,80,0,8,2,2,0,0,0,0
28,0,1423,Maternity,1,3,Life Sciences,1,1,Male,72,2,1,Other,3,Divorced,1563,1,No,14,3,4,80,1,1,2,1,1,0,0,0
28,0,467,Cardiology,7,3,Life Sciences,1,3,Male,55,3,2,Nurse,1,Single,4898,0,No,14,3,4,80,0,5,5,3,4,2,1,3
49,0,271,Maternity,3,2,Medical,1,3,Female,43,2,2,Nurse,1,Married,4789,4,No,25,4,1,80,1,10,3,3,3,2,1,2
29,0,410,Maternity,2,1,Life Sciences,1,4,Female,97,3,1,Nurse,2,Married,3180,0,No,13,3,3,80,3,4,3,3,3,2,0,2
28,0,1083,Maternity,29,1,Life Sciences,1,3,Male,96,1,2,Therapist,2,Married,6549,1,No,14,3,2,80,2,8,2,2,8,6,1,7
33,0,516,Maternity,8,5,Life Sciences,1,4,Male,69,3,2,Nurse,3,Single,6388,2,Yes,17,3,1,80,0,14,6,3,0,0,0,0
32,0,495,Neurology,10,3,Medical,1,3,Male,64,3,3,Other,4,Single,11244,2,No,25,4,2,80,0,10,5,4,5,2,0,0
54,0,1050,Neurology,11,4,Medical,1,2,Female,87,3,4,Other,4,Divorced,16032,3,No,20,4,1,80,1,26,2,3,14,9,1,12
29,1,224,Maternity,1,4,Technical Degree,1,1,Male,100,2,1,Other,1,Single,2362,6,No,13,3,3,80,0,11,2,1,9,7,0,7
44,0,136,Maternity,28,3,Life Sciences,1,4,Male,32,3,4,Administrative,1,Married,16328,3,No,13,3,3,80,1,24,1,4,20,6,14,17
39,0,1089,Neurology,6,3,Life Sciences,1,2,Female,32,3,3,Therapist,2,Single,8376,4,No,18,3,4,80,0,9,3,3,2,0,2,2
46,0,228,Cardiology,3,3,Life Sciences,1,3,Female,51,3,4,Administrative,2,Married,16606,8,No,12,3,4,80,1,23,2,4,13,12,5,1
35,0,1029,Maternity,16,3,Life Sciences,1,4,Female,91,2,3,Nurse,2,Single,8606,1,No,19,3,4,80,0,11,3,1,11,8,3,3
23,0,507,Maternity,20,1,Life Sciences,1,1,Male,97,3,2,Nurse,3,Single,2272,0,No,14,3,2,80,0,5,2,3,4,3,1,2
40,1,676,Maternity,9,4,Life Sciences,1,4,Male,86,3,1,Nurse,1,Single,2018,3,No,14,3,2,80,0,15,3,1,5,4,1,0
34,0,971,Cardiology,1,3,Technical Degree,1,4,Male,64,2,3,Nurse,3,Married,7083,1,Yes,14,3,4,80,0,10,3,3,10,9,8,6
31,1,561,Maternity,3,3,Life Sciences,1,4,Female,33,3,1,Other,3,Single,4084,1,No,12,3,1,80,0,7,2,1,7,2,7,7
50,0,333,Maternity,22,5,Medical,1,3,Male,88,1,4,Administrative,4,Single,14411,1,Yes,13,3,4,80,0,32,2,3,32,6,13,9
34,0,1440,Cardiology,7,2,Technical Degree,1,2,Male,55,3,1,Other,3,Married,2308,0,Yes,25,4,2,80,1,12,4,3,11,10,5,7
42,0,1210,Maternity,2,3,Medical,1,3,Male,68,2,1,Nurse,2,Married,4841,4,No,14,3,2,80,1,4,3,3,1,0,0,0
37,0,674,Maternity,13,3,Medical,1,1,Male,47,3,2,Other,4,Married,4285,1,No,17,3,1,80,0,10,2,3,10,8,3,7
29,0,441,Maternity,8,1,Other,1,3,Female,39,1,2,Nurse,1,Married,9715,3,No,13,3,3,80,1,9,3,3,7,7,0,7
33,0,575,Maternity,25,3,Life Sciences,1,4,Male,44,2,2,Therapist,2,Single,4320,1,No,13,3,4,80,0,5,2,3,5,3,0,2
45,0,950,Maternity,28,3,Technical Degree,1,4,Male,97,3,1,Other,4,Married,2132,4,No,20,4,4,80,1,8,3,3,5,4,0,3
42,0,288,Maternity,2,3,Life Sciences,1,4,Male,40,3,3,Nurse,4,Married,10124,2,Yes,14,3,3,80,1,24,3,1,20,8,13,9
40,0,1342,Cardiology,9,2,Medical,1,1,Male,47,3,2,Nurse,1,Married,5473,0,No,12,3,4,80,0,9,5,4,8,4,7,1
33,0,589,Maternity,28,4,Life Sciences,1,2,Male,79,3,2,Nurse,3,Married,5207,1,Yes,12,3,2,80,1,15,3,3,15,14,5,7
40,0,898,Neurology,6,2,Medical,1,3,Male,38,3,4,Administrative,4,Single,16437,1,Yes,21,4,4,80,0,21,2,3,21,7,7,7
24,0,350,Maternity,21,2,Technical Degree,1,3,Male,57,2,1,Nurse,1,Divorced,2296,0,No,14,3,2,80,3,2,3,3,1,1,0,0
40,0,1142,Maternity,8,2,Life Sciences,1,4,Male,72,3,2,Nurse,4,Divorced,4069,3,Yes,18,3,3,80,0,8,2,3,2,2,2,2
45,0,538,Maternity,1,4,Technical Degree,1,1,Male,66,3,3,Nurse,2,Divorced,7441,1,No,12,3,1,80,3,10,4,3,10,8,7,7
35,0,1402,Cardiology,28,4,Life Sciences,1,2,Female,98,2,1,Other,3,Married,2430,0,No,23,4,1,80,2,6,5,3,5,3,4,2
32,0,824,Maternity,5,2,Life Sciences,1,4,Female,67,2,2,Other,2,Married,5878,3,No,12,3,1,80,1,12,2,3,7,1,2,5
36,0,1157,Cardiology,2,4,Life Sciences,1,3,Male,70,3,1,Other,4,Single,2644,3,Yes,21,4,4,80,0,7,3,2,3,2,1,2
48,0,492,Cardiology,16,4,Life Sciences,1,3,Female,96,3,2,Nurse,3,Divorced,6439,8,No,14,3,3,80,1,18,2,3,8,7,7,7
29,0,598,Maternity,9,3,Life Sciences,1,3,Male,91,4,1,Other,3,Married,2451,6,No,18,3,1,80,2,5,2,2,1,0,0,0
33,0,1242,Cardiology,8,4,Life Sciences,1,1,Male,46,3,2,Nurse,1,Married,6392,2,No,13,3,4,80,1,8,6,1,2,2,2,2
30,0,740,Cardiology,1,3,Life Sciences,1,2,Male,64,2,2,Nurse,1,Married,9714,1,No,11,3,4,80,1,10,4,3,10,8,6,7
38,0,888,Neurology,10,4,Human Resources,1,3,Male,71,3,2,Other,3,Married,6077,3,No,11,3,3,80,0,10,2,3,6,3,1,2
35,0,992,Maternity,1,3,Medical,1,4,Male,68,2,1,Nurse,1,Single,2450,1,No,19,3,2,80,0,3,3,3,3,0,1,2
30,0,1288,Cardiology,29,4,Technical Degree,1,3,Male,33,3,3,Nurse,2,Married,9250,3,No,12,3,2,80,1,9,3,3,4,2,1,3
35,1,104,Maternity,2,3,Life Sciences,1,1,Female,69,3,1,Nurse,1,Divorced,2074,1,Yes,12,3,4,80,1,1,2,3,1,0,0,0
53,0,607,Neurology,2,5,Technical Degree,1,3,Female,78,2,3,Therapist,4,Married,10169,0,No,16,3,2,80,1,34,4,3,33,7,1,9
38,0,903,Neurology,2,3,Medical,1,3,Male,81,3,2,Therapist,2,Married,4855,4,No,11,3,1,80,2,7,2,3,5,2,1,4
32,0,1200,Maternity,1,4,Technical Degree,1,4,Male,62,3,2,Other,1,Married,4087,4,No,14,3,2,80,1,9,3,2,6,5,1,2
48,0,1108,Maternity,15,4,Other,1,3,Female,65,3,1,Other,1,Married,2367,8,No,12,3,4,80,1,10,3,2,8,2,7,6
34,0,479,Maternity,7,4,Medical,1,1,Male,35,3,1,Other,4,Single,2972,1,No,13,3,3,80,0,1,4,1,1,0,0,0
55,0,685,Cardiology,26,5,Marketing,1,3,Male,60,2,5,Administrative,4,Married,19586,1,No,21,4,3,80,1,36,3,3,36,6,2,13
34,0,1351,Maternity,1,4,Life Sciences,1,2,Male,45,3,2,Other,4,Married,5484,9,No,17,3,2,80,1,9,3,2,2,2,2,1
26,0,474,Maternity,3,3,Life Sciences,1,1,Female,89,3,1,Other,4,Married,2061,1,No,21,4,1,80,0,1,5,3,1,0,0,0
38,0,1245,Cardiology,14,3,Life Sciences,1,3,Male,80,3,2,Nurse,2,Married,9924,0,No,11,3,4,80,1,10,3,3,9,8,7,7
38,0,437,Cardiology,16,3,Life Sciences,1,2,Female,90,3,2,Nurse,2,Single,4198,2,No,12,3,2,80,0,8,5,4,3,2,1,2
36,0,884,Cardiology,1,4,Life Sciences,1,2,Female,73,3,2,Nurse,3,Single,6815,6,No,13,3,1,80,0,15,5,3,1,0,0,0
29,0,1370,Maternity,3,1,Medical,1,2,Male,87,3,1,Nurse,1,Single,4723,1,Yes,18,3,4,80,0,10,3,3,10,9,1,5
35,0,670,Maternity,10,4,Medical,1,1,Female,51,3,2,Nurse,3,Single,6142,3,Yes,16,3,3,80,0,10,4,3,5,2,0,4
39,0,1462,Cardiology,6,3,Medical,1,4,Male,38,4,3,Nurse,3,Married,8237,2,No,11,3,1,80,1,11,3,3,7,6,7,6
29,0,995,Maternity,2,1,Life Sciences,1,1,Male,87,3,2,Nurse,4,Divorced,8853,1,No,19,3,4,80,1,6,0,4,6,4,1,3
50,0,264,Cardiology,9,3,Marketing,1,3,Male,59,3,5,Administrative,3,Married,19331,4,Yes,16,3,3,80,1,27,2,3,1,0,0,0
23,0,977,Maternity,10,3,Technical Degree,1,4,Male,45,4,1,Other,3,Married,2073,2,No,16,3,4,80,1,4,2,3,2,2,2,2
36,0,1302,Maternity,6,4,Life Sciences,1,1,Male,80,4,2,Nurse,1,Married,5562,3,Yes,13,3,4,80,1,9,3,3,3,2,0,2
42,0,1059,Neurology,9,2,Other,1,4,Male,93,2,5,Other,4,Single,19613,8,No,22,4,4,80,0,24,2,3,1,0,0,1
35,0,750,Maternity,28,3,Life Sciences,1,2,Male,46,4,2,Nurse,3,Married,3407,1,No,17,3,4,80,2,10,3,2,10,9,6,8
34,0,653,Maternity,10,4,Technical Degree,1,4,Male,92,2,2,Nurse,3,Married,5063,1,No,14,3,2,80,1,8,3,2,8,2,7,7
40,0,118,Cardiology,14,2,Life Sciences,1,4,Female,84,3,2,Nurse,1,Married,4639,1,No,15,3,3,80,1,5,2,3,5,4,1,2
43,0,990,Maternity,27,3,Technical Degree,1,4,Male,87,4,1,Nurse,2,Divorced,4876,5,No,12,3,3,80,1,8,0,3,6,4,0,2
35,0,1349,Maternity,7,2,Life Sciences,1,3,Male,63,2,1,Nurse,4,Married,2690,1,No,18,3,4,80,1,1,5,2,1,0,0,1
46,0,563,Cardiology,1,4,Life Sciences,1,4,Male,56,4,4,Administrative,1,Single,17567,1,No,15,3,2,80,0,27,5,1,26,0,0,12
28,1,329,Maternity,24,3,Medical,1,3,Male,51,3,1,Nurse,2,Married,2408,1,Yes,17,3,3,80,3,1,3,3,1,1,0,0
22,1,457,Maternity,26,2,Other,1,2,Female,85,2,1,Other,3,Married,2814,1,Yes,14,3,2,80,0,4,2,2,4,2,1,3
50,0,1234,Maternity,20,5,Medical,1,2,Male,41,3,4,Nurse,3,Married,11245,2,Yes,15,3,3,80,1,32,3,3,30,8,12,13
32,0,634,Maternity,5,4,Other,1,2,Female,35,4,1,Other,4,Married,3312,3,No,17,3,4,80,2,6,3,3,3,2,0,2
44,0,1313,Maternity,7,3,Medical,1,2,Female,31,3,5,Administrative,4,Divorced,19049,0,Yes,14,3,4,80,1,23,4,2,22,7,1,10
30,0,241,Maternity,7,3,Medical,1,2,Male,48,2,1,Other,2,Married,2141,1,No,12,3,2,80,1,6,3,2,6,4,1,1
45,0,1015,Maternity,5,5,Medical,1,3,Female,50,1,2,Nurse,1,Single,5769,1,Yes,14,3,1,80,0,10,3,3,10,7,1,4
45,0,336,Cardiology,26,3,Marketing,1,1,Male,52,2,2,Nurse,1,Married,4385,1,No,15,3,1,80,1,10,2,3,10,7,4,5
31,0,715,Cardiology,2,4,Other,1,4,Male,54,3,2,Nurse,1,Single,5332,7,No,13,3,4,80,0,10,3,3,5,2,0,3
36,0,559,Maternity,12,4,Life Sciences,1,3,Female,76,3,2,Therapist,3,Married,4663,9,Yes,12,3,2,80,2,7,2,3,3,2,1,1
34,0,426,Maternity,10,4,Life Sciences,1,3,Male,42,4,2,Therapist,4,Divorced,4724,1,No,13,3,1,80,1,9,3,3,9,7,7,2
49,0,722,Maternity,25,4,Life Sciences,1,3,Female,84,3,1,Nurse,1,Married,3211,1,No,14,3,4,80,1,10,3,2,9,6,1,4
39,0,1387,Maternity,10,5,Medical,1,2,Male,76,3,2,Therapist,1,Married,5377,2,No,13,3,4,80,3,10,3,3,7,7,7,7
27,0,1302,Maternity,19,3,Other,1,4,Male,67,2,1,Nurse,1,Divorced,4066,1,No,11,3,1,80,2,7,3,3,7,7,0,7
35,0,819,Maternity,18,5,Life Sciences,1,2,Male,48,4,2,Other,1,Married,5208,1,No,11,3,4,80,0,16,2,3,16,15,1,10
28,0,580,Maternity,27,3,Medical,1,2,Female,39,1,2,Therapist,1,Divorced,4877,0,No,21,4,2,80,1,6,5,2,5,3,0,0
21,0,546,Maternity,5,1,Medical,1,3,Male,97,3,1,Other,4,Single,3117,1,No,18,3,3,80,0,3,2,3,2,2,2,2
18,1,544,Cardiology,3,2,Medical,1,2,Female,70,3,1,Other,4,Single,1569,1,Yes,12,3,3,80,0,0,2,4,0,0,0,0
47,0,1176,Neurology,26,4,Life Sciences,1,4,Female,98,3,5,Administrative,3,Married,19658,3,No,11,3,3,80,1,27,2,3,5,2,1,0
39,0,170,Maternity,3,2,Medical,1,3,Male,76,2,2,Nurse,3,Divorced,3069,0,No,15,3,4,80,1,11,3,3,10,8,0,7
40,0,884,Maternity,15,3,Life Sciences,1,1,Female,80,2,3,Therapist,3,Married,10435,1,No,13,3,4,80,2,18,2,3,18,15,14,12
35,0,208,Maternity,8,4,Life Sciences,1,3,Female,52,3,2,Nurse,3,Married,4148,1,No,12,3,4,80,1,15,5,3,14,11,2,9
37,0,671,Maternity,19,3,Life Sciences,1,3,Male,85,3,2,Therapist,3,Married,5768,3,No,17,3,1,80,3,9,2,2,4,3,0,2
39,0,711,Neurology,4,3,Medical,1,1,Female,81,3,2,Therapist,3,Single,5042,0,No,13,3,4,80,0,10,2,1,9,2,3,8
45,0,1329,Neurology,2,2,Other,1,4,Female,59,2,2,Therapist,4,Divorced,5770,1,No,19,3,1,80,2,10,3,3,10,7,3,9
38,0,397,Neurology,2,2,Medical,1,4,Female,54,2,3,Therapist,3,Married,7756,3,Yes,19,3,4,80,1,10,6,4,5,4,0,2
35,0,737,Cardiology,10,3,Medical,1,4,Male,55,2,3,Nurse,1,Married,10306,9,No,17,3,3,80,0,15,3,3,13,12,6,0
37,0,1470,Maternity,10,3,Medical,1,2,Female,71,3,1,Other,2,Married,3936,1,No,11,3,1,80,1,8,2,1,8,4,7,7
40,0,448,Maternity,16,3,Life Sciences,1,3,Female,84,3,3,Therapist,4,Single,7945,6,Yes,15,3,4,80,0,18,2,2,4,2,3,3
44,0,602,Neurology,1,5,Human Resources,1,1,Male,37,3,2,Other,4,Married,5743,4,Yes,11,3,3,80,0,14,3,3,10,7,0,2
48,0,365,Neurology,4,5,Medical,1,3,Male,89,2,4,Other,4,Married,15202,2,No,25,4,2,80,1,23,3,3,2,2,2,2
35,1,763,Cardiology,15,2,Medical,1,1,Male,59,1,2,Nurse,4,Divorced,5440,6,Yes,14,3,4,80,2,7,2,2,2,2,2,2
24,1,567,Maternity,2,1,Technical Degree,1,1,Female,32,3,1,Other,4,Single,3760,1,Yes,13,3,3,80,0,6,2,3,6,3,1,3
27,0,486,Maternity,8,3,Medical,1,2,Female,86,4,1,Other,3,Married,3517,7,No,17,3,1,80,0,5,0,3,3,2,0,2
27,0,591,Maternity,2,3,Medical,1,4,Male,87,3,1,Other,4,Single,2580,2,No,13,3,3,80,0,6,0,2,4,2,1,2
40,1,1329,Maternity,7,3,Life Sciences,1,1,Male,73,3,1,Nurse,1,Single,2166,3,Yes,14,3,2,80,0,10,3,1,4,2,0,3
29,0,469,Cardiology,10,3,Medical,1,3,Male,42,2,2,Nurse,3,Single,5869,9,No,11,3,3,80,0,8,2,3,5,2,1,4
36,0,711,Maternity,5,4,Life Sciences,1,2,Female,42,3,3,Nurse,1,Married,8008,4,No,12,3,3,80,2,9,6,3,3,2,0,2
25,0,772,Neurology,2,1,Life Sciences,1,4,Male,77,4,2,Therapist,3,Divorced,5206,1,No,17,3,3,80,2,7,6,3,7,7,0,7
39,0,492,Maternity,12,3,Medical,1,4,Male,66,3,2,Therapist,2,Married,5295,4,No,21,4,3,80,0,7,3,3,5,4,1,0
49,0,301,Maternity,22,4,Other,1,1,Female,72,3,4,Administrative,2,Married,16413,3,No,16,3,2,80,2,27,2,3,4,2,1,2
50,0,813,Maternity,17,5,Life Sciences,1,4,Female,50,2,3,Administrative,1,Divorced,13269,5,No,15,3,3,80,3,19,3,3,14,11,1,11
20,0,1141,Cardiology,2,3,Medical,1,3,Female,31,3,1,Other,3,Single,2783,1,No,19,3,1,80,0,2,3,3,2,2,2,2
34,0,1130,Maternity,3,3,Life Sciences,1,4,Female,66,3,2,Other,2,Divorced,5433,1,No,12,3,3,80,1,11,2,3,11,8,7,9
36,0,311,Maternity,7,3,Life Sciences,1,1,Male,77,3,1,Nurse,2,Single,2013,2,No,11,3,3,80,0,15,4,3,4,3,1,3
49,0,465,Maternity,6,1,Life Sciences,1,3,Female,41,2,4,Nurse,3,Married,13966,2,Yes,19,3,2,80,1,30,3,3,15,11,2,12
36,0,894,Neurology,1,4,Medical,1,4,Female,33,2,2,Therapist,3,Married,4374,0,No,15,3,3,80,0,4,6,3,3,2,1,2
36,0,1040,Maternity,3,2,Life Sciences,1,4,Male,79,4,2,Nurse,1,Divorced,6842,6,No,20,4,1,80,1,13,3,3,5,4,0,4
54,0,584,Neurology,22,5,Medical,1,2,Female,91,3,4,Other,3,Married,17426,3,No,25,4,3,80,1,36,6,3,10,8,4,7
43,0,1291,Maternity,15,2,Life Sciences,1,3,Male,65,2,4,Administrative,3,Married,17603,1,No,24,4,1,80,1,14,3,3,14,10,6,11
35,0,880,Cardiology,12,4,Other,1,4,Male,36,3,2,Nurse,4,Single,4581,3,Yes,24,4,1,80,0,13,2,4,11,9,6,7
38,0,1189,Maternity,1,3,Life Sciences,1,4,Male,90,3,2,Other,4,Married,4735,7,No,15,3,4,80,2,19,4,4,13,11,2,9
29,0,991,Cardiology,5,3,Medical,1,1,Male,43,2,2,Nurse,2,Divorced,4187,1,Yes,13,3,2,80,1,10,3,2,10,0,0,9
33,0,392,Cardiology,2,4,Medical,1,4,Male,93,3,2,Nurse,4,Divorced,5505,1,No,14,3,3,80,2,6,5,3,6,2,0,4
32,0,977,Maternity,2,3,Medical,1,4,Male,45,3,2,Other,2,Divorced,5470,0,No,13,3,3,80,2,10,4,2,9,5,1,6
31,0,1112,Cardiology,5,4,Life Sciences,1,1,Female,67,3,2,Nurse,4,Married,5476,1,No,11,3,1,80,2,10,2,3,10,0,0,2
49,0,464,Maternity,16,3,Medical,1,4,Female,74,3,1,Nurse,1,Divorced,2587,4,Yes,16,3,2,80,1,17,2,2,2,2,2,2
38,0,148,Maternity,2,3,Medical,1,4,Female,42,2,1,Nurse,2,Single,2440,1,No,22,4,2,80,0,4,3,3,4,3,3,3
47,0,1225,Cardiology,2,4,Life Sciences,1,2,Female,47,4,4,Administrative,2,Divorced,15972,6,No,14,3,3,80,3,29,2,3,3,2,1,2
49,0,809,Neurology,1,3,Life Sciences,1,3,Male,36,3,4,Other,3,Single,15379,4,No,14,3,1,80,0,23,2,3,8,7,0,0
41,0,1206,Cardiology,23,2,Life Sciences,1,4,Male,80,3,3,Nurse,3,Single,7082,3,Yes,16,3,4,80,0,21,2,3,2,0,0,2
20,0,727,Cardiology,9,1,Life Sciences,1,4,Male,54,3,1,Other,1,Single,2728,1,No,11,3,1,80,0,2,3,3,2,2,0,2
33,0,530,Cardiology,16,3,Life Sciences,1,3,Female,36,3,2,Nurse,4,Divorced,5368,1,Yes,25,4,3,80,1,7,2,3,6,5,1,2
36,0,1351,Maternity,26,4,Life Sciences,1,1,Male,80,3,2,Nurse,3,Married,5347,6,No,14,3,2,80,2,10,2,2,3,2,0,2
44,0,528,Neurology,1,3,Life Sciences,1,3,Female,44,3,1,Other,4,Divorced,3195,4,Yes,18,3,1,80,3,8,2,3,2,2,2,2
23,1,1320,Maternity,8,1,Medical,1,4,Male,93,2,1,Nurse,3,Single,3989,1,Yes,11,3,1,80,0,5,2,3,5,4,1,2
38,0,1495,Maternity,4,2,Medical,1,4,Female,87,3,1,Nurse,3,Married,3306,7,No,19,3,4,80,1,7,5,2,0,0,0,0
53,0,1395,Maternity,24,4,Medical,1,2,Male,48,4,3,Nurse,4,Married,7005,3,No,15,3,3,80,0,11,2,3,4,3,1,2
48,0,708,Cardiology,7,2,Medical,1,4,Female,95,3,1,Other,3,Married,2655,2,Yes,11,3,3,80,2,19,3,3,9,7,7,7
